"timeMillisSpent","score"
344,"-48hard/-10736soft"
397,"-48hard/-10733soft"
437,"-48hard/-10729soft"
465,"-48hard/-10726soft"
479,"-46hard/-11054soft"
494,"-45hard/-11040soft"
549,"-44hard/-11343soft"
741,"-43hard/-11357soft"
1178,"-42hard/-11902soft"
1230,"-41hard/-11916soft"
1254,"-40hard/-11947soft"
4062,"-38hard/-12294soft"
5927,"-38hard/-11762soft"
5942,"-37hard/-11752soft"
7181,"-36hard/-13014soft"
7425,"-33hard/-12789soft"
7427,"-33hard/-12784soft"
7452,"-32hard/-13118soft"
7984,"-31hard/-13123soft"
7991,"-30hard/-13124soft"
8641,"-29hard/-13266soft"
