"timeMillisSpent","score"
4,"0hard/-868soft"
9,"0hard/-866soft"
10,"0hard/-860soft"
20,"0hard/-750soft"
30,"0hard/-749soft"
64,"0hard/-746soft"
64,"0hard/-740soft"
67,"0hard/-739soft"
93,"0hard/-737soft"
106,"0hard/-736soft"
172,"0hard/-735soft"
181,"0hard/-733soft"
214,"0hard/-732soft"
224,"0hard/-730soft"
