"timeMillisSpent","score"
88,"-20hard/-4839soft"
197,"-18hard/-5150soft"
246,"-17hard/-5143soft"
259,"-15hard/-5131soft"
294,"-13hard/-5131soft"
376,"-12hard/-5145soft"
383,"-12hard/-5142soft"
393,"-12hard/-5141soft"
404,"-11hard/-5132soft"
423,"-11hard/-5126soft"
484,"-9hard/-5445soft"
762,"-9hard/-5182soft"
774,"-9hard/-5180soft"
786,"-9hard/-5172soft"
808,"-5hard/-5169soft"
813,"-5hard/-5168soft"
1331,"-4hard/-5203soft"
1347,"-4hard/-5196soft"
1352,"-4hard/-5195soft"
1366,"-3hard/-5189soft"
1377,"-3hard/-5187soft"
1405,"-3hard/-5185soft"
1416,"-3hard/-5179soft"
1423,"-3hard/-5175soft"
1520,"-3hard/-5174soft"
1655,"-2hard/-5211soft"
1666,"-2hard/-5209soft"
1676,"-2hard/-5206soft"
1685,"-2hard/-5205soft"
1744,"-2hard/-5204soft"
1756,"-2hard/-5202soft"
1769,"-2hard/-5198soft"
1794,"-2hard/-5191soft"
1865,"-2hard/-5189soft"
1946,"-1hard/-5206soft"
1969,"-1hard/-5200soft"
2192,"-1hard/-4979soft"
2201,"-1hard/-4968soft"
2262,"-1hard/-4958soft"
2274,"-1hard/-4957soft"
2281,"-1hard/-4954soft"
2302,"-1hard/-4952soft"
2314,"-1hard/-4941soft"
2800,"-1hard/-4929soft"
2817,"-1hard/-4923soft"
2833,"-1hard/-4914soft"
2839,"-1hard/-4909soft"
2881,"-1hard/-4902soft"
2892,"-1hard/-4900soft"
2935,"-1hard/-4898soft"
2949,"0hard/-5230soft"
2954,"0hard/-4927soft"
3189,"0hard/-4925soft"
3453,"0hard/-4923soft"
3919,"0hard/-4922soft"
4007,"0hard/-4917soft"
4073,"0hard/-4916soft"
4152,"0hard/-4914soft"
4320,"0hard/-4913soft"
4395,"0hard/-4912soft"
4413,"0hard/-4909soft"
4492,"0hard/-4907soft"
4500,"0hard/-4901soft"
5504,"0hard/-4887soft"
7496,"0hard/-4883soft"
7578,"0hard/-4881soft"
7592,"0hard/-4880soft"
7628,"0hard/-4874soft"
7781,"0hard/-4873soft"
7801,"0hard/-4872soft"
7825,"0hard/-4869soft"
7843,"0hard/-4866soft"
7886,"0hard/-4865soft"
7894,"0hard/-4862soft"
8050,"0hard/-4859soft"
9190,"0hard/-4857soft"
9216,"0hard/-4856soft"
9251,"0hard/-4843soft"
9261,"0hard/-4842soft"
9290,"0hard/-4840soft"
