"timeMillisSpent","score"
90,"-20hard/-4839soft"
137,"-18hard/-5150soft"
139,"-17hard/-5148soft"
200,"-16hard/-5153soft"
260,"-15hard/-5188soft"
1065,"-14hard/-6539soft"
1068,"-14hard/-6537soft"
1333,"-10hard/-6611soft"
2523,"-10hard/-6208soft"
2691,"-9hard/-6565soft"
2697,"-9hard/-6263soft"
3502,"-9hard/-5982soft"
3988,"-8hard/-5404soft"
3988,"-8hard/-5403soft"
4478,"-6hard/-6352soft"
4769,"-6hard/-6053soft"
5019,"-5hard/-6358soft"
5277,"-5hard/-6139soft"
5281,"-5hard/-6134soft"
5690,"-5hard/-5832soft"
5694,"-5hard/-5829soft"
6947,"-3hard/-6214soft"
7029,"-2hard/-6277soft"
7030,"-2hard/-6270soft"
7704,"-2hard/-5914soft"
8496,"-1hard/-6467soft"
