"timeMillisSpent","score"
99,"-20hard/-4839soft"
182,"-18hard/-5152soft"
225,"-17hard/-5145soft"
340,"-15hard/-5133soft"
397,"-15hard/-5132soft"
450,"-15hard/-5129soft"
504,"-15hard/-5122soft"
559,"-13hard/-5436soft"
618,"-12hard/-5438soft"
679,"-9hard/-5446soft"
744,"-8hard/-5449soft"
814,"-6hard/-5466soft"
883,"-5hard/-5449soft"
947,"-5hard/-5148soft"
1009,"-5hard/-5146soft"
1082,"-2hard/-5159soft"
1268,"-2hard/-5154soft"
1326,"-2hard/-5153soft"
1442,"-2hard/-5148soft"
1500,"-1hard/-5480soft"
1550,"-1hard/-5468soft"
1596,"-1hard/-5465soft"
1646,"-1hard/-5230soft"
1746,"-1hard/-5221soft"
1945,"-1hard/-4911soft"
1994,"-1hard/-4908soft"
2045,"-1hard/-4907soft"
2099,"-1hard/-4904soft"
2148,"-1hard/-4901soft"
2197,"-1hard/-4899soft"
2440,"-1hard/-4889soft"
2492,"-1hard/-4888soft"
2541,"-1hard/-4887soft"
2643,"-1hard/-4881soft"
2741,"-1hard/-4880soft"
2798,"-1hard/-4878soft"
2853,"-1hard/-4869soft"
2958,"-1hard/-4868soft"
3486,"-1hard/-4554soft"
3545,"-1hard/-4552soft"
3605,"-1hard/-4549soft"
3660,"-1hard/-4548soft"
3715,"-1hard/-4546soft"
3768,"-1hard/-4545soft"
3868,"-1hard/-4539soft"
3915,"-1hard/-4538soft"
4296,"-1hard/-4536soft"
4350,"-1hard/-4535soft"
4406,"-1hard/-4532soft"
4580,"-1hard/-4531soft"
4817,"-1hard/-4530soft"
5758,"-1hard/-4508soft"
5813,"-1hard/-4507soft"
5870,"-1hard/-4506soft"
5933,"-1hard/-4505soft"
5991,"-1hard/-4504soft"
6053,"-1hard/-4498soft"
6305,"-1hard/-4496soft"
6368,"-1hard/-4495soft"
6433,"-1hard/-4494soft"
6503,"-1hard/-4493soft"
6563,"-1hard/-4492soft"
6735,"-1hard/-4491soft"
6900,"-1hard/-4490soft"
6951,"-1hard/-4488soft"
7171,"-1hard/-4487soft"
7228,"-1hard/-4486soft"
7759,"0hard/-4509soft"
7821,"0hard/-4507soft"
7990,"0hard/-4506soft"
8043,"0hard/-4505soft"
8101,"0hard/-4501soft"
9894,"0hard/-4499soft"
10000,"0hard/-4498soft"
