"timeMillisSpent","score"
39,"-9hard/-2503soft"
93,"-6hard/-2502soft"
115,"-6hard/-2501soft"
183,"-4hard/-2496soft"
233,"-3hard/-2488soft"
287,"-3hard/-2473soft"
314,"-3hard/-2457soft"
342,"-3hard/-2456soft"
378,"-2hard/-2475soft"
403,"-2hard/-2460soft"
426,"-2hard/-2458soft"
450,"-2hard/-2456soft"
469,"-2hard/-2453soft"
509,"-2hard/-2452soft"
787,"-1hard/-2769soft"
848,"-1hard/-2767soft"
868,"-1hard/-2766soft"
948,"-1hard/-2759soft"
1180,"0hard/-2758soft"
1200,"0hard/-2755soft"
1220,"0hard/-2744soft"
1244,"0hard/-2717soft"
1295,"0hard/-2715soft"
1317,"0hard/-2710soft"
1340,"0hard/-2405soft"
1364,"0hard/-2397soft"
1815,"0hard/-2384soft"
1848,"0hard/-2382soft"
1876,"0hard/-2380soft"
1963,"0hard/-2378soft"
2299,"0hard/-2377soft"
2322,"0hard/-2372soft"
2351,"0hard/-2371soft"
2729,"0hard/-2370soft"
3559,"0hard/-2369soft"
3697,"0hard/-2367soft"
5959,"0hard/-2365soft"
5979,"0hard/-2364soft"
6000,"0hard/-2362soft"
6175,"0hard/-2361soft"
6196,"0hard/-2360soft"
6359,"0hard/-2359soft"
6407,"0hard/-2358soft"
7673,"0hard/-2213soft"
7735,"0hard/-2212soft"
7776,"0hard/-2210soft"
7819,"0hard/-2208soft"
7884,"0hard/-2207soft"
9649,"0hard/-2206soft"
