"timeMillisSpent","score"
40,"-9hard/-2503soft"
117,"-7hard/-2498soft"
154,"-7hard/-2497soft"
204,"-5hard/-2490soft"
297,"-4hard/-2482soft"
346,"-3hard/-2486soft"
400,"-3hard/-2484soft"
703,"-2hard/-2491soft"
775,"-2hard/-2487soft"
837,"-2hard/-2482soft"
900,"-1hard/-2480soft"
1024,"-1hard/-2476soft"
1083,"0hard/-2787soft"
1135,"0hard/-2476soft"
1191,"0hard/-2472soft"
1249,"0hard/-2465soft"
1308,"0hard/-2464soft"
1360,"0hard/-2462soft"
1463,"0hard/-2450soft"
1515,"0hard/-2449soft"
1569,"0hard/-2448soft"
1622,"0hard/-2447soft"
1958,"0hard/-2442soft"
2057,"0hard/-2436soft"
2133,"0hard/-2431soft"
2655,"0hard/-2428soft"
4017,"0hard/-2427soft"
4244,"0hard/-2425soft"
4307,"0hard/-2416soft"
4371,"0hard/-2414soft"
5838,"0hard/-2413soft"
5893,"0hard/-2412soft"
6293,"0hard/-2411soft"
6350,"0hard/-2410soft"
7237,"0hard/-2409soft"
7289,"0hard/-2407soft"
7396,"0hard/-2406soft"
7627,"0hard/-2405soft"
7783,"0hard/-2404soft"
7842,"0hard/-2403soft"
8594,"0hard/-2401soft"
8704,"0hard/-2399soft"
8823,"0hard/-2397soft"
