"timeMillisSpent","score"
21,"-10hard/-2250soft"
52,"-9hard/-2248soft"
84,"-4hard/-2251soft"
255,"-2hard/-2259soft"
308,"-1hard/-2258soft"
358,"-1hard/-2255soft"
407,"-1hard/-2243soft"
457,"-1hard/-2240soft"
514,"-1hard/-2231soft"
566,"-1hard/-2229soft"
613,"-1hard/-2228soft"
751,"-1hard/-2214soft"
805,"-1hard/-2213soft"
1330,"0hard/-2228soft"
1384,"0hard/-2223soft"
1433,"0hard/-2216soft"
1486,"0hard/-2205soft"
1537,"0hard/-2203soft"
1588,"0hard/-2202soft"
5411,"0hard/-2199soft"
5473,"0hard/-2197soft"
