"timeMillisSpent","score"
366,"-48hard/-10736soft"
388,"-48hard/-10733soft"
470,"-48hard/-10731soft"
491,"-48hard/-10726soft"
518,"-48hard/-10724soft"
614,"-46hard/-11044soft"
643,"-45hard/-11052soft"
666,"-44hard/-11378soft"
690,"-41hard/-11680soft"
716,"-41hard/-11380soft"
1786,"-40hard/-11563soft"
2184,"-37hard/-11557soft"
2423,"-36hard/-11916soft"
2443,"-35hard/-11909soft"
2466,"-33hard/-11996soft"
2487,"-33hard/-11988soft"
2510,"-31hard/-12002soft"
2602,"-30hard/-12327soft"
2623,"-28hard/-12314soft"
2644,"-28hard/-12312soft"
2666,"-28hard/-12299soft"
2689,"-28hard/-12297soft"
2841,"-26hard/-12328soft"
2865,"-26hard/-12326soft"
2887,"-25hard/-12648soft"
2909,"-25hard/-12646soft"
2930,"-25hard/-12629soft"
2971,"-25hard/-12628soft"
2992,"-25hard/-12315soft"
3017,"-25hard/-12306soft"
4143,"-24hard/-12463soft"
4653,"-23hard/-12125soft"
6153,"-22hard/-12769soft"
6175,"-20hard/-12765soft"
6547,"-20hard/-12489soft"
6655,"-19hard/-12495soft"
6677,"-18hard/-12504soft"
6700,"-17hard/-12507soft"
6721,"-16hard/-12502soft"
6747,"-13hard/-12503soft"
6769,"-13hard/-12501soft"
6957,"-12hard/-12517soft"
7622,"-11hard/-13108soft"
7695,"-11hard/-13101soft"
7740,"-11hard/-12792soft"
7762,"-11hard/-12774soft"
7786,"-11hard/-12771soft"
7810,"-11hard/-12764soft"
7857,"-10hard/-12754soft"
7903,"-10hard/-12752soft"
7972,"-10hard/-12751soft"
7996,"-10hard/-12749soft"
9364,"-10hard/-12748soft"
9385,"-10hard/-12746soft"
9409,"-9hard/-12751soft"
9683,"-8hard/-12741soft"
9703,"-8hard/-12736soft"
9724,"-8hard/-12735soft"
