"timeMillisSpent","score"
348,"-48hard/-10736soft"
390,"-48hard/-10734soft"
492,"-48hard/-10722soft"
528,"-48hard/-10709soft"
554,"-47hard/-11022soft"
686,"-45hard/-11332soft"
703,"-45hard/-11330soft"
732,"-45hard/-11324soft"
827,"-45hard/-11166soft"
905,"-42hard/-11467soft"
934,"-41hard/-11777soft"
1007,"-41hard/-11776soft"
1049,"-40hard/-11775soft"
1261,"-40hard/-11473soft"
1303,"-39hard/-11497soft"
1336,"-39hard/-11490soft"
1395,"-36hard/-11742soft"
1461,"-30hard/-11730soft"
1618,"-29hard/-12057soft"
1658,"-29hard/-12031soft"
1688,"-29hard/-11717soft"
1739,"-29hard/-11709soft"
1760,"-29hard/-11708soft"
1800,"-27hard/-11725soft"
1839,"-27hard/-11724soft"
1872,"-27hard/-11720soft"
1917,"-27hard/-11716soft"
2003,"-27hard/-11710soft"
2069,"-25hard/-11830soft"
2247,"-25hard/-11818soft"
2269,"-25hard/-11815soft"
2292,"-25hard/-11803soft"
2324,"-23hard/-11810soft"
2369,"-23hard/-11803soft"
2422,"-23hard/-11802soft"
2453,"-23hard/-11801soft"
2801,"-23hard/-11800soft"
2857,"-23hard/-11799soft"
2888,"-23hard/-11767soft"
2913,"-23hard/-11752soft"
2933,"-23hard/-11747soft"
3584,"-23hard/-11510soft"
3608,"-22hard/-11498soft"
3645,"-22hard/-11493soft"
3734,"-22hard/-11491soft"
4460,"-21hard/-11832soft"
4564,"-21hard/-11825soft"
4617,"-19hard/-11841soft"
4784,"-19hard/-11827soft"
4842,"-17hard/-11847soft"
4862,"-17hard/-11845soft"
4983,"-16hard/-11856soft"
5012,"-16hard/-11652soft"
5052,"-16hard/-11646soft"
5299,"-15hard/-11665soft"
5332,"-14hard/-11661soft"
5354,"-14hard/-11647soft"
5393,"-14hard/-11643soft"
5423,"-14hard/-11642soft"
5434,"-13hard/-11950soft"
5586,"-12hard/-11965soft"
5618,"-12hard/-11961soft"
5653,"-12hard/-11941soft"
5786,"-12hard/-11638soft"
5866,"-12hard/-11637soft"
5888,"-12hard/-11635soft"
5946,"-12hard/-11628soft"
6019,"-12hard/-11625soft"
6090,"-12hard/-11621soft"
6240,"-12hard/-11620soft"
6320,"-12hard/-11610soft"
6365,"-12hard/-11608soft"
6460,"-10hard/-11614soft"
6490,"-10hard/-11611soft"
6525,"-10hard/-11610soft"
6557,"-10hard/-11608soft"
6567,"-10hard/-11607soft"
6589,"-10hard/-11606soft"
6669,"-10hard/-11596soft"
6774,"-9hard/-11435soft"
6999,"-9hard/-11425soft"
7075,"-9hard/-11421soft"
7182,"-9hard/-11418soft"
7206,"-9hard/-11413soft"
7288,"-9hard/-11410soft"
7359,"-9hard/-11409soft"
7388,"-9hard/-11408soft"
7420,"-8hard/-11420soft"
7469,"-8hard/-11415soft"
7546,"-8hard/-11410soft"
7647,"-8hard/-11409soft"
8378,"-8hard/-11408soft"
8458,"-8hard/-11406soft"
8485,"-8hard/-11405soft"
8570,"-8hard/-11403soft"
8634,"-7hard/-11408soft"
8689,"-7hard/-11406soft"
8734,"-6hard/-11402soft"
8855,"-6hard/-11394soft"
8894,"-5hard/-11710soft"
9097,"-4hard/-11734soft"
9183,"-4hard/-11423soft"
9662,"-4hard/-11413soft"
9699,"-4hard/-11412soft"
9816,"-4hard/-11411soft"
9904,"-2hard/-11573soft"
10000,"-2hard/-11468soft"
